"Id","SalePrice"
1461,115956.158383583
1462,161774.619447892
1463,184436.377419176
1464,197540.500150948
1465,200698.517261539
1466,168026.784988474
1467,174740.101120884
1468,164991.624381656
1469,194569.515707179
1470,122737.953689418
1471,195730.718393013
1472,94450.50354209
1473,94251.3088511533
1474,152749.8429076
1475,111113.457599713
1476,363390.250443075
1477,259440.799518883
1478,291464.408208733
1479,298853.88528979
1480,471449.700947817
1481,342542.02424139
1482,221866.512056542
1483,178865.777467738
1484,167671.949668233
1485,188497.801563074
1486,197590.288297963
1487,331684.675435151
1488,235913.857725709
1489,194689.249170846
1490,231324.634756361
1491,198884.362115843
1492,90382.7562202103
1493,192581.877146299
1494,297365.354698138
1495,294544.602078285
1496,231011.119462564
1497,185982.724613478
1498,165285.375904523
1499,160377.599326698
1500,155104.428802714
1501,174746.981900299
1502,149210.692364585
1503,292189.501237593
1504,242364.353445418
1505,225236.205691768
1506,195757.643766503
1507,237846.228698463
1508,197561.029150771
1509,159174.303303115
1510,144462.148634664
1511,145643.476716451
1512,180513.655794938
1513,144303.32143933
1514,157483.172354503
1515,190161.459240767
1516,155832.532147031
1517,169003.708927478
1518,136259.565379415
1519,212708.168280978
1520,131174.686920361
1521,129545.069530408
1522,175816.491155801
1523,110275.472628886
1524,123865.399807363
1525,118513.065519271
1526,118453.555374177
1527,104662.993530865
1528,136440.314239399
1529,148131.047761633
1530,181677.787329666
1531,112366.147257103
1532,98752.0243405196
1533,156148.947161657
1534,120048.341394239
1535,154100.667421315
1536,114375.067985244
1537,64084.4315171835
1538,162223.626726327
1539,203080.993611046
1540,97005.3910983612
1541,139075.622183939
1542,141236.080507612
1543,190187.823659987
1544,88187.1234088521
1545,115963.316527727
1546,134621.906692443
1547,136212.29385543
1548,137980.618146475
1549,118788.502763519
1550,138513.391427578
1551,111485.959255535
1552,131958.06047693
1553,150568.033470287
1554,118183.627506066
1555,165467.942328471
1556,89745.3737371524
1557,106646.141510277
1558,94265.8172237333
1559,88320.7958189853
1560,140582.370834055
1561,134160.267748364
1562,132266.312800146
1563,120438.021980731
1564,163205.251160037
1565,150238.20511442
1566,243615.744595721
1567,74774.8945172843
1568,235549.021544986
1569,133955.42979492
1570,142949.025639725
1571,128299.591746755
1572,144763.382431711
1573,226760.151691279
1574,126652.446993812
1575,232278.677687354
1576,241087.802851365
1577,184285.508295302
1578,142739.844352482
1579,147016.948318739
1580,194520.95550817
1581,159977.222248238
1582,126053.046577949
1583,300284.177008102
1584,217389.53242973
1585,141837.039676538
1586,64630.7818291821
1587,98796.3759546174
1588,151139.730024709
1589,98011.7935983312
1590,135496.229142371
1591,97821.383457715
1592,112580.795368073
1593,120278.192492692
1594,130346.335515748
1595,112919.857827822
1596,234287.791710431
1597,193132.088518784
1598,223835.190087186
1599,173672.897809742
1600,174344.277191171
1601,64088.2408647962
1602,108078.858785691
1603,82010.9266409006
1604,269161.514113531
1605,244726.031561668
1606,172868.639861187
1607,176095.35824577
1608,222606.592549838
1609,185188.972018731
1610,149673.309956985
1611,145219.333018766
1612,171553.187488483
1613,161209.663485749
1614,123007.435123925
1615,92642.4303190629
1616,78797.7424284196
1617,90540.0366464722
1618,121627.186615299
1619,138249.529950287
1620,166838.987450035
1621,132526.439847257
1622,141540.910235473
1623,281062.555560279
1624,213475.632180777
1625,116756.52550596
1626,167960.01757474
1627,186653.48789089
1628,278189.211489555
1629,180255.825263703
1630,345840.578182161
1631,230508.254370582
1632,251225.626644386
1633,169650.419470233
1634,187034.726041955
1635,177619.187224206
1636,153878.104761115
1637,197303.854142236
1638,189469.16307274
1639,180054.215162211
1640,255107.239112787
1641,179629.531347464
1642,235631.916475286
1643,218185.756743568
1644,236033.965971394
1645,199034.701885883
1646,156073.21690966
1647,155243.127714259
1648,131099.099069204
1649,140700.125114931
1650,112618.651096661
1651,118417.923473776
1652,97209.0744212538
1653,99946.6045273425
1654,144986.109145649
1655,141525.162201963
1656,145523.873603384
1657,147652.244114071
1658,147159.838298565
1659,117108.134186605
1660,154514.445476334
1661,442113.53989236
1662,390455.573081096
1663,370819.916371394
1664,490555.36036167
1665,294780.89601549
1666,326129.227052184
1667,378029.260248902
1668,322412.848582303
1669,296598.86667594
1670,331678.792545138
1671,263220.57176173
1672,421418.235076957
1673,299444.896072421
1674,245152.484618743
1675,196003.55059151
1676,198581.125886802
1677,223546.416105672
1678,444654.140420505
1679,381194.244333706
1680,330381.034071558
1681,242404.841734189
1682,315387.616932726
1683,185360.617801566
1684,177230.269752945
1685,174347.799474114
1686,171990.696027599
1687,170281.694381656
1688,193248.095221582
1689,194154.580981674
1690,199710.410773938
1691,185602.121436502
1692,260703.59861125
1693,170540.154571659
1694,180320.656629092
1695,164580.731665558
1696,267974.619799694
1697,169201.099989645
1698,350949.082899843
1699,322512.249407417
1700,249903.116719125
1701,275060.146074442
1702,242794.831600205
1703,250865.207671688
1704,273983.561104763
1705,236000.56736831
1706,386051.443939865
1707,212952.868099138
1708,201782.562556485
1709,262417.545576241
1710,226198.841847271
1711,265979.210681735
1712,263186.991333249
1713,264014.053304208
1714,225284.304530097
1715,206355.126626334
1716,179880.306931512
1717,178818.001215194
1718,137875.946031756
1719,204712.899627778
1720,232112.628791244
1721,158797.462629796
1722,124077.852330843
1723,149771.23551095
1724,207681.46964563
1725,238780.764913136
1726,192821.062706765
1727,159507.46170395
1728,173388.72393431
1729,161713.535385454
1730,158767.743306927
1731,123910.794747829
1732,123790.824941744
1733,112098.60367861
1734,117661.686892041
1735,128024.757339257
1736,112366.378564581
1737,296033.488807662
1738,252689.85246987
1739,243547.249424535
1740,218240.956000483
1741,184348.424241246
1742,172019.491680653
1743,179741.024976209
1744,303641.225016571
1745,219393.883962312
1746,194089.594286183
1747,218826.537453659
1748,222824.596331275
1749,149077.413538975
1750,128038.484074838
1751,248813.930370161
1752,118260.894834111
1753,152024.588121991
1754,198886.239587788
1755,168160.414402645
1756,124870.679600967
1757,118989.069082251
1758,142595.342168572
1759,165367.178749387
1760,170056.957155172
1761,148218.53759341
1762,176116.728814875
1763,184547.100228066
1764,117200.268835072
1765,170330.78969296
1766,185331.057495986
1767,221511.204805006
1768,143548.135478635
1769,174538.100446054
1770,155403.320554135
1771,123378.741732971
1772,138304.853952456
1773,124122.597572129
1774,146566.56853577
1775,140935.417689387
1776,124289.020507761
1777,104199.539563104
1778,142638.485607154
1779,113141.480098102
1780,177813.623266094
1781,124849.176654156
1782,83307.6539446836
1783,140206.841145933
1784,104091.829653912
1785,120412.615654529
1786,144985.576049528
1787,165080.487892215
1788,59302.1416845947
1789,99259.6187274486
1790,78205.8912479617
1791,183626.81882863
1792,156008.979445767
1793,130633.173553874
1794,157996.348393178
1795,129737.748566148
1796,117718.416364566
1797,110172.372419045
1798,120512.627174988
1799,109805.954763244
1800,133469.95535178
1801,129958.202947848
1802,134138.656808555
1803,148679.777687648
1804,147150.819880951
1805,136808.906830013
1806,127739.792266833
1807,134264.64379542
1808,122350.806896893
1809,123766.371869207
1810,137988.971089611
